[Header]
; MPMS3 Data File (default extension .dat)
; Copyright (c) 2007, Quantum Design, Inc. All rights reserved.
TITLE,
FILEOPENTIME,3863683804.71845,06/06/2022,2:28 pm
BYAPP,MPMS3 w/ AC,1.0,1.1
INFO,MPMS3 Measurement Release 1.1.16 Build 424, MultiVu Release 2.3.4.19,APPNAME
INFO,Linear Motor Servo Controller,MOTOR_MODULE_NAME
INFO,3101-100 N2,MOTOR_HW_VERSION
INFO,,MOTOR_SERIAL_NUMBER
INFO,01.04.28,MOTOR_SOFTWARE_VERSION
INFO,Quantum Design Squid Module,SQUID_MODULE_NAME
INFO,3101-501 B0,SQUID_HW_VERSION
INFO,SQM327,SQUID_SERIAL_NUMBER
INFO,01.03.04,SQUID_SOFTWARE_VERSION
INFO,Quantum Design VSM Oven,OVEN_MODULE_NAME
INFO,3101-201 A3,OVEN_HW_VERSION
INFO,OVB365,OVEN_SERIAL_NUMBER
INFO,01.07.07,OVEN_SOFTWARE_VERSION
INFO,SQUID AC,AC_MODULE_NAME
INFO,3101-401 G0,AC_HW_VERSION
INFO,SAC220,AC_SERIAL_NUMBER
INFO,SQUID AC 00.95.07,AC_SOFTWARE_VERSION
INFO,TCI344,COIL_SERIAL_NUMBER
INFO,0,MOMENT_UNITS
INFO,DX1-4r,SAMPLE_MATERIAL
INFO,SSRM2022C,SAMPLE_COMMENT
INFO,,SAMPLE_MASS
INFO,,SAMPLE_VOLUME
INFO,,SAMPLE_MOLECULAR_WEIGHT
INFO,,SAMPLE_SIZE
INFO,,SAMPLE_SHAPE
INFO,Straw,SAMPLE_HOLDER
INFO,Standard,SAMPLE_HOLDER_DETAIL
INFO,66.04,SAMPLE_OFFSET
DATATYPE,COMMENT,1
DATATYPE,TIME,2
STARTUPAXIS,X,2
STARTUPAXIS,Y1,5
FIELDGROUP, VSM,2,3,4,5,6,8,9,10,11,14,15
FIELDGROUP, DC, 2,3,4,14,56,57,58,59,60,61,62,63,64,65,66,67,68,69
FIELDGROUP, AC, 2,3,4,11,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
STARTUPGROUP, All
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3863686454.23265,55.1062679290771,25.2842388153076,1.99141150971449E-5,1.30229191635372E-8,1,5,12.9061126708984,4.99690929807692,34.8999984562397,0.0259810594378648,0.00380664725456143,1,-7.69462545960957E-9,,,,,,,,,,,,,,,,,,,,,55.0738563537598,55.1386795043945,25.2842388153076,25.2842388153076,50.0894912121303,5.41247212902434,6.59262943267822,65,1,0,0,1,0.273513793945313,31.7693061828613,2,1,1,55.1386795043945,0,55.1062679290771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686485.80026,60.0419769287109,25.2842388153076,1.9539022404163E-5,4.55495498095829E-8,1,5,12.9061126708984,4.9941675519641,34.9100008606911,0.0254770429853796,0.00369834111762657,1,-3.34272627228434E-8,,,,,,,,,,,,,,,,,,,,,60.0419769287109,60.0419769287109,25.2842388153076,25.2842388153076,50.0312598874476,5.42398834613943,6.65679883956909,65,1,0,0,1,0.277099609375,32.2580642700195,2,1,1,60.0419769287109,0,60.0419769287109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686516.82382,65.0009231567383,25.2842388153076,1.92928071319073E-5,3.65862892893634E-8,1,5,12.9061126708984,4.99314268356507,34.9199995398521,0.0251477102073415,0.00365784831621716,1,-2.7510636709499E-8,,,,,,,,,,,,,,,,,,,,,65.0009231567383,65.0009231567383,25.2842388153076,25.2842388153076,50.1184114673418,5.42580095281287,6.70704650878906,63,1,64,0,0,0.28045654296875,31.2805480957031,2,1,1,65.0009231567383,0,65.0009231567383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686549.62268,70.2294311523437,25.2842388153076,1.90529083401166E-5,1.24025421140527E-8,1,5,12.9061126708984,4.99221759438666,34.9199995398521,0.0248266719411616,0.00362423895619439,1,-1.73338337849027E-8,,,,,,,,,,,,,,,,,,,,,70.2294311523437,70.2294311523437,25.2842388153076,25.2842388153076,50.2344833024476,5.43046615741696,6.76746988296509,65,1,0,0,1,0.281829833984375,31.7693061828613,2,1,1,70.2294311523437,0,70.2294311523437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686579.513,75.0156860351562,25.2842388153076,1.87355120788609E-5,2.28736559127988E-8,1,5,12.9061126708984,4.99095516781434,34.9299982190132,0.0244086834717609,0.00353365966824611,1,-3.92655386518649E-8,,,,,,,,,,,,,,,,,,,,,75.0156860351562,75.0156860351562,25.2842388153076,25.2842388153076,50.1250553097553,5.43378425770036,6.79949808120728,65,1,0,0,1,0.281448364257813,31.7693061828613,2,1,1,75.0156860351562,0,75.0156860351562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686610.57036,80.0062408447266,25.2842388153076,1.83656438728229E-5,1.26819985944613E-8,1,5,12.9061126708984,4.9917881597484,34.9400006234646,0.0239288914076569,0.00348873511178705,1,-2.00485712275202E-8,,,,,,,,,,,,,,,,,,,,,80.0062408447266,80.0062408447266,25.2842388153076,25.2842388153076,50.168044878313,5.43118626017895,6.83151817321777,65,1,0,0,1,0.278854370117187,31.7693061828613,2,1,1,80.0062408447266,0,80.0062408447266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686641.65852,85.0139541625977,25.2842388153076,1.79843805536032E-5,1.56493759198344E-8,1,5,12.9061126708984,4.9915409883523,34.9499993026257,0.0234307008689758,0.00341477129742225,1,-2.0631725615098E-8,,,,,,,,,,,,,,,,,,,,,85.0139541625977,85.0139541625977,25.2842388153076,25.2842388153076,50.0425935009765,5.43320818775419,6.869469165802,65,1,0,0,1,0.278472900390625,31.7693061828613,2,1,1,85.0139541625977,0,85.0139541625977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686672.5558,90.0104904174805,25.2842388153076,1.75272942617862E-5,8.91669484089707E-9,1,5,12.9061126708984,4.99187401120024,34.960001707077,0.0228381029125654,0.00332303045287987,1,-2.41476186580135E-8,,,,,,,,,,,,,,,,,,,,,90.0104904174805,90.0104904174805,25.2842388153076,25.2842388153076,50.0668239850726,5.43177807075684,6.89978456497192,65,1,0,0,1,0.278167724609375,31.7693061828613,2,1,1,90.0104904174805,0,90.0104904174805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686702.55854,95.0156021118164,25.2842388153076,1.68712022851371E-5,9.84227943138388E-9,1,5,12.9061126708984,4.9926327030155,34.9700003862381,0.02198622196763,0.00321074822819661,1,-1.44752500080897E-8,,,,,,,,,,,,,,,,,,,,,95.0156021118164,95.0156021118164,25.2842388153076,25.2842388153076,50.1074686680726,5.4281897010724,6.91247987747192,65,1,0,0,1,0.277557373046875,31.7693061828613,2,1,1,95.0156021118164,0,95.0156021118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686732.91247,100.037666320801,25.2842388153076,1.59551665002706E-5,9.24338858728981E-9,1,5,12.9061126708984,4.9928963716354,34.9799990653992,0.0207941979632471,0.00303531022336563,1,-1.47120193932919E-8,,,,,,,,,,,,,,,,,,,,,100.037666320801,100.037666320801,25.2842388153076,25.2842388153076,50.0640882852553,5.42752292114794,6.95289993286133,65,1,0,0,1,0.278701782226562,31.7693061828613,2,1,1,100.037666320801,0,100.037666320801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686763.76831,105.121559143066,25.2842388153076,1.49268168676549E-5,9.30082936430951E-9,1,5,12.9061126708984,4.99189420621466,34.9900014698505,0.0194469052271549,0.00284962328592964,1,-5.51527385116677E-9,,,,,,,,,,,,,,,,,,,,,105.121559143066,105.121559143066,25.2842388153076,25.2842388153076,50.0711229419284,5.43068878796916,6.97232913970947,65,1,0,0,1,0.278778076171875,31.7693061828613,2,1,1,105.121559143066,0,105.121559143066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686794.19144,110.128711700439,25.2842388153076,1.40454107324967E-5,7.66081501799513E-9,1,5,12.9061126708984,4.99255452664973,35.0000001490116,0.0183025785509618,0.00267784940798633,1,-8.26365313484209E-9,,,,,,,,,,,,,,,,,,,,,110.060417175293,110.197006225586,25.2842388153076,25.2842388153076,50.0648699137745,5.42742533209304,6.99558353424072,65,1,0,0,1,0.277099609375,32.2580642700195,2,1,1,110.197006225586,0,110.128711700439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686824.26323,115.027008056641,25.2842388153076,1.34909992620932E-5,7.47045084196416E-9,1,5,12.9061126708984,4.99278455035472,35.0099988281727,0.0175825391026352,0.002563613031769,1,-1.46143225124717E-8,,,,,,,,,,,,,,,,,,,,,115.027008056641,115.027008056641,25.2842388153076,25.2842388153076,50.1445960227361,5.42686019162152,7.00539445877075,63,1,64,0,0,0.276947021484375,31.7693061828613,2,1,1,115.027008056641,0,115.027008056641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686854.05516,120.020034790039,25.2842388153076,1.31634593521728E-5,6.71949150419139E-9,1,5,12.9061126708984,4.99263285665784,35.0200012326241,0.0171553645585152,0.00249832203587731,1,-1.65188612837663E-8,,,,,,,,,,,,,,,,,,,,,120.020034790039,120.020034790039,25.2842388153076,25.2842388153076,50.1465500940341,5.42924939868279,7.02557229995727,65,1,0,0,1,0.280609130859375,31.2805480957031,2,1,1,120.020034790039,0,120.020034790039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686884.80692,125.099838256836,25.2842388153076,1.29136745258554E-5,6.91799937141422E-9,1,5,12.9061126708984,4.99334563900611,35.0399985909462,0.0168321883741875,0.00245829758952257,1,-1.09172043974868E-8,,,,,,,,,,,,,,,,,,,,,125.099838256836,125.099838256836,25.2842388153076,25.2842388153076,50.1633551071976,5.42491679716559,7.04951620101929,63,1,64,0,0,0.276565551757813,31.7693061828613,2,1,1,125.099838256836,0,125.099838256836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686914.16108,130.020156860352,25.2842388153076,1.27242631094837E-5,5.80617473570562E-9,1,5,12.9061126708984,4.99240365139276,35.0599996745586,0.01658216969981,0.00241305186681536,1,-1.73174638749572E-8,,,,,,,,,,,,,,,,,,,,,130.020156860352,130.020156860352,25.2842388153076,25.2842388153076,50.1594469646015,5.42881432936371,7.0583610534668,65,1,0,0,1,0.277175903320313,32.2580642700195,2,1,1,130.020156860352,0,130.020156860352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686944.88272,135.038330078125,25.2842388153076,1.25399004133754E-5,6.93581075739616E-9,1,5,12.9061126708984,4.9937005693697,35.0699983537197,0.0163462746820162,0.00238977329607794,1,-8.76691069817474E-9,,,,,,,,,,,,,,,,,,,,,135.038330078125,135.038330078125,25.2842388153076,25.2842388153076,50.1180206530822,5.42474370527136,7.07055616378784,65,1,0,0,1,0.27740478515625,31.7693061828613,2,1,1,135.038330078125,0,135.038330078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863686975.24628,140.002365112305,25.2842388153076,1.23912937800269E-5,7.71935505745246E-9,1,5,12.9061126708984,4.99348834010788,35.0800007581711,0.0161508040493112,0.00236671058873663,1,-4.52091168152614E-9,,,,,,,,,,,,,,,,,,,,,140.002365112305,140.002365112305,25.2842388153076,25.2842388153076,50.1637459214572,5.42682192145635,7.08969068527222,65,1,0,0,1,0.272598266601562,32.2580642700195,2,1,1,140.002365112305,0,140.002365112305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863687005.99348,145.123916625977,25.2842388153076,1.22708156191856E-5,6.6083359348971E-9,1,5,12.9061126708984,4.99486766659753,35.1000018417835,0.0160002149939678,0.00234292658688006,1,-5.76604697535409E-9,,,,,,,,,,,,,,,,,,,,,145.123916625977,145.123916625977,25.2842388153076,25.2842388153076,50.1043421539957,5.42159638528744,7.09329509735107,63,1,64,0,0,0.269546508789062,31.7693061828613,2,1,1,145.123916625977,0,145.123916625977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863687035.51853,150.016036987305,25.2842388153076,1.21823055891238E-5,6.45861575858618E-9,1,5,12.9061126708984,4.99504055117936,35.1100005209446,0.015886248296655,0.00232155991183454,1,-9.23692508759774E-9,,,,,,,,,,,,,,,,,,,,,150.016036987305,150.016036987305,25.2842388153076,25.2842388153076,50.1262277525342,5.42020358311019,7.1091365814209,64,1,64,0,0,0.268936157226562,31.7693061828613,2,1,1,150.016036987305,0,150.016036987305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863687065.50625,155.063720703125,25.2842388153076,1.21022177313287E-5,6.33861126013385E-9,1,5,12.9061126708984,4.99524615200411,35.130001604557,0.015782196152557,0.0023100034386221,1,-6.43639147669288E-9,,,,,,,,,,,,,,,,,,,,,155.063720703125,155.063720703125,25.2842388153076,25.2842388153076,50.1082502965918,5.41998634750935,7.13052415847778,65,1,0,0,1,0.268707275390625,32.2580642700195,2,1,1,155.063720703125,0,155.063720703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863687096.4141,160.136405944824,25.2842388153076,1.20410682892606E-5,6.67653325422917E-9,1,5,12.9061126708984,4.99565136594735,35.1499989628792,0.0157032337338572,0.00230543171318954,1,-1.15990426633754E-9,,,,,,,,,,,,,,,,,,,,,160.121124267578,160.15168762207,25.2842388153076,25.2842388153076,50.1438143942168,5.41656897794816,7.12939643859863,65,1,0,0,1,0.273361206054687,32.2580642700195,2,1,1,160.15168762207,0,160.136405944824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863687126.30396,165.029251098633,25.2842388153076,1.19691207946128E-5,6.82120110501565E-9,1,5,12.9061126708984,4.99649818978474,35.1700000464916,0.0156161927964652,0.00227123840072735,1,-1.72231868097492E-8,,,,,,,,,,,,,,,,,,,,,165.029251098633,165.029251098633,25.2842388153076,25.2842388153076,50.0617433996976,5.41488819113801,7.15045118331909,64,1,64,0,0,0.270843505859375,32.2580642700195,2,1,1,165.029251098633,0,165.029251098633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863687155.88977,170.026794433594,25.2842388153076,1.19189663182544E-5,6.61892354473934E-9,1,5,12.9061126708984,4.99683318458157,35.1900011301041,0.0155507917363912,0.00227163665478759,1,-9.7132662129218E-9,,,,,,,,,,,,,,,,,,,,,170.026794433594,170.026794433594,25.2842388153076,25.2842388153076,50.1289634523515,5.41340472315655,7.158607006073,65,1,0,0,1,0.272064208984375,31.7693061828613,2,1,1,170.026794433594,0,170.026794433594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863687186.58037,175.113174438477,25.2842388153076,1.1858406607492E-5,6.16460132376277E-9,1,5,12.9061126708984,4.99674727559292,35.1999998092651,0.0154710762860583,0.00226228502176317,1,-7.94304957011325E-9,,,,,,,,,,,,,,,,,,,,,175.113174438477,175.113174438477,25.2842388153076,25.2842388153076,50.1074686680726,5.4137895038655,7.17812824249268,64,1,64,0,0,0.282669067382813,32.2580642700195,2,1,1,175.113174438477,0,175.113174438477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863687216.31231,180.034881591797,25.2842388153076,1.1804511823623E-5,6.93666146447539E-9,1,5,12.9061126708984,4.99738625679244,35.2200008928776,0.0154024564485918,0.00225966363888085,1,-2.34515861203266E-9,,,,,,,,,,,,,,,,,,,,,180.034881591797,180.034881591797,25.2842388153076,25.2842388153076,50.2450352874572,5.40985146192861,7.18956613540649,64,1,64,0,0,0.27191162109375,31.7693061828613,2,1,1,180.034881591797,0,180.034881591797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863687246.78538,185.030487060547,25.2842388153076,1.17570589642168E-5,7.79988445762326E-9,1,5,12.9061126708984,4.99757469586423,35.2399982511997,0.0153401607072983,0.0022588000753611,1,3.87285417002164E-9,,,,,,,,,,,,,,,,,,,,,185.030487060547,185.030487060547,25.2842388153076,25.2842388153076,50.1856315199957,5.40981812790493,7.20174121856689,65,1,0,0,1,0.276718139648438,32.2580642700195,2,1,1,185.030487060547,0,185.030487060547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3863687277.01138,190.102386474609,25.2842388153076,1.17083283668236E-5,7.1474187165061E-9,1,5,12.9061126708984,4.99669117616451,35.2599993348122,0.0152750829472345,0.00223330101936458,1,-8.08607291680144E-9,,,,,,,,,,,,,,,,,,,,,190.102386474609,190.102386474609,25.2842388153076,25.2842388153076,50.1973559477842,5.4142459112776,7.22222471237183,65,1,0,0,1,0.272903442382813,31.7693061828613,2,1,1,190.102386474609,0,190.102386474609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
